,time,lat,lon,elevation,watts,bpm,rpm,lat_prev,lon_prev,elevation_prev,dist,elevation_chg,dist_3d,watts_10s_rolling,watts_30s_rolling,dist_cumulative,watts-kg
639,2020-10-13T18:56:55Z,-11.654631,166.987966,13.2,214,145,88,-11.654699,166.988061,13.2,0.012814333799113682,0.0,0.012814333799113682,223.8,224.53333333333333,8.142375237084275,3.292307692307692
640,2020-10-13T18:56:56Z,-11.654554,166.987891,13.2,212,145,87,-11.654631,166.987966,13.2,0.011832981121406313,0.0,0.011832981121406313,222.7,223.9,8.154208218205682,3.2615384615384615
641,2020-10-13T18:56:57Z,-11.654459,166.987821,13.2,205,145,87,-11.654554,166.987891,13.2,0.013026939624619354,0.0,0.013026939624619354,221.4,223.6,8.167235157830302,3.1538461538461537
642,2020-10-13T18:56:58Z,-11.654367,166.987767,13.2,205,145,86,-11.654459,166.987821,13.2,0.011799786975126195,0.0,0.011799786975126195,218.8,222.96666666666667,8.179034944805428,3.1538461538461537
643,2020-10-13T18:56:59Z,-11.654273,166.987699,13.2,211,145,86,-11.654367,166.987767,13.2,0.012809803599392272,0.0,0.012809803599392272,216.8,222.53333333333333,8.19184474840482,3.246153846153846
644,2020-10-13T18:57:00Z,-11.65419,166.987616,13.2,213,145,85,-11.654273,166.987699,13.2,0.01291821127270756,0.0,0.01291821127270756,215.3,222.16666666666666,8.204762959677527,3.276923076923077
645,2020-10-13T18:57:01Z,-11.654135,166.987521,13.2,210,145,87,-11.65419,166.987616,13.2,0.01201819241697984,0.0,0.01201819241697984,213.5,221.76666666666668,8.216781152094507,3.230769230769231
646,2020-10-13T18:57:02Z,-11.654097,166.987415,13.2,216,145,86,-11.654135,166.987521,13.2,0.012292721703088606,0.0,0.012292721703088606,213.1,221.46666666666667,8.229073873797596,3.3230769230769233
647,2020-10-13T18:57:03Z,-11.654079,166.987307,13.2,230,145,88,-11.654097,166.987415,13.2,0.011930589619694787,0.0,0.011930589619694787,214.3,221.56666666666666,8.24100446341729,3.5384615384615383
648,2020-10-13T18:57:04Z,-11.654069,166.987195,13.2,230,145,88,-11.654079,166.987307,13.2,0.012247694074101768,0.0,0.012247694074101768,214.6,221.86666666666667,8.253252157491392,3.5384615384615383
649,2020-10-13T18:57:05Z,-11.654065,166.987078,13.2,223,145,87,-11.654069,166.987195,13.2,0.012749388485992079,0.0,0.012749388485992079,215.5,221.63333333333333,8.266001545977383,3.4307692307692306
650,2020-10-13T18:57:06Z,-11.654067,166.986969,13.2,226,145,88,-11.654065,166.987078,13.2,0.011872488400867427,0.0,0.011872488400867427,216.9,221.73333333333332,8.27787403437825,3.476923076923077
651,2020-10-13T18:57:07Z,-11.654075,166.986856,13.2,227,144,88,-11.654067,166.986969,13.2,0.012338126133393641,0.0,0.012338126133393641,219.1,221.76666666666668,8.290212160511643,3.4923076923076923
652,2020-10-13T18:57:08Z,-11.65408,166.986745,13.2,233,144,88,-11.654075,166.986856,13.2,0.012100989246976892,0.0,0.012100989246976892,221.9,222.2,8.30231314975862,3.5846153846153848
653,2020-10-13T18:57:09Z,-11.654088,166.986635,13.2,227,144,87,-11.65408,166.986745,13.2,0.012012290523085698,0.0,0.012012290523085698,223.5,222.2,8.314325440281705,3.4923076923076923
654,2020-10-13T18:57:10Z,-11.654102,166.986517,13.2,232,144,89,-11.654088,166.986635,13.2,0.012944478107108222,0.0,0.012944478107108222,225.4,222.63333333333333,8.327269918388813,3.5692307692307694
655,2020-10-13T18:57:11Z,-11.654115,166.986402,13.2,226,144,87,-11.654102,166.986517,13.2,0.012606968240174508,0.0,0.012606968240174508,227.0,222.86666666666667,8.339876886628987,3.476923076923077
656,2020-10-13T18:57:12Z,-11.654131,166.986287,13.2,229,144,88,-11.654115,166.986402,13.2,0.012649558484632896,0.0,0.012649558484632896,228.3,222.63333333333333,8.35252644511362,3.523076923076923
657,2020-10-13T18:57:13Z,-11.654149,166.986171,13.2,220,144,88,-11.654131,166.986287,13.2,0.012790297231059481,0.0,0.012790297231059481,227.3,222.4,8.36531674234468,3.3846153846153846
658,2020-10-13T18:57:14Z,-11.654168,166.986063,13.2,220,145,88,-11.654149,166.986171,13.2,0.011949743899203894,0.0,0.011949743899203894,226.3,221.93333333333334,8.377266486243883,3.3846153846153846
659,2020-10-13T18:57:15Z,-11.654189,166.985947,13.2,220,145,90,-11.654168,166.986063,13.2,0.012846722828015201,0.0,0.012846722828015201,226.0,221.76666666666668,8.390113209071899,3.3846153846153846
660,2020-10-13T18:57:16Z,-11.654213,166.985836,13.2,219,145,87,-11.654189,166.985947,13.2,0.012379279685593395,0.0,0.012379279685593395,225.3,221.63333333333333,8.402492488757492,3.3692307692307693
661,2020-10-13T18:57:17Z,-11.65424,166.985727,13.2,219,145,88,-11.654213,166.985836,13.2,0.012244181018908947,0.0,0.012244181018908947,224.5,221.66666666666666,8.414736669776401,3.3692307692307693
662,2020-10-13T18:57:18Z,-11.654273,166.98561,13.2,216,145,87,-11.65424,166.985727,13.2,0.013259473151069795,0.0,0.013259473151069795,222.8,221.16666666666666,8.427996142927471,3.3230769230769233
663,2020-10-13T18:57:19Z,-11.65431,166.985503,13.2,216,145,87,-11.654273,166.98561,13.2,0.012357574609183913,0.0,0.012357574609183913,221.7,220.66666666666666,8.440353717536654,3.3230769230769233
664,2020-10-13T18:57:20Z,-11.654358,166.985405,13.2,223,145,87,-11.65431,166.985503,13.2,0.011932683941057474,0.0,0.011932683941057474,220.8,220.5,8.452286401477712,3.4307692307692306
665,2020-10-13T18:57:21Z,-11.654425,166.985304,13.2,224,145,87,-11.654358,166.985405,13.2,0.013284776647123112,0.0,0.013284776647123112,220.6,220.36666666666667,8.465571178124835,3.4461538461538463
666,2020-10-13T18:57:22Z,-11.654498,166.985224,13.2,218,145,89,-11.654425,166.985304,13.2,0.011907654351675203,0.0,0.011907654351675203,219.5,220.3,8.47747883247651,3.353846153846154
667,2020-10-13T18:57:23Z,-11.654587,166.985153,13.2,214,145,86,-11.654498,166.985224,13.2,0.012558787043205231,0.0,0.012558787043205231,218.9,220.16666666666666,8.490037619519716,3.292307692307692
668,2020-10-13T18:57:24Z,-11.654682,166.985097,13.2,214,145,86,-11.654587,166.985153,13.2,0.012197559808207152,0.0,0.012197559808207152,218.3,219.73333333333332,8.502235179327924,3.292307692307692
669,2020-10-13T18:57:25Z,-11.654789,166.985052,13.2,219,145,86,-11.654682,166.985097,13.2,0.012867611119616977,0.0,0.012867611119616977,218.2,219.9,8.515102790447541,3.3692307692307693
670,2020-10-13T18:57:26Z,-11.654896,166.985008,13.2,217,145,87,-11.654789,166.985052,13.2,0.012826530291919288,0.0,0.012826530291919288,218.0,220.06666666666666,8.52792932073946,3.3384615384615386
671,2020-10-13T18:57:27Z,-11.655002,166.984986,13.2,212,146,89,-11.654896,166.985008,13.2,0.012027714107335719,0.0,0.012027714107335719,217.3,220.3,8.539957034846797,3.2615384615384615
672,2020-10-13T18:57:28Z,-11.655113,166.984986,13.2,209,146,87,-11.655002,166.984986,13.2,0.012342653905919687,0.0,0.012342653905919687,216.6,220.43333333333334,8.552299688752717,3.2153846153846155
673,2020-10-13T18:57:29Z,-11.655225,166.985002,13.2,213,146,86,-11.655113,166.984986,13.2,0.012575151864873834,0.0,0.012575151864873834,216.3,220.5,8.564874840617591,3.276923076923077
674,2020-10-13T18:57:30Z,-11.655334,166.985025,13.2,209,146,86,-11.655225,166.985002,13.2,0.012376371977364199,0.0,0.012376371977364199,214.9,220.36666666666667,8.577251212594955,3.2153846153846155
675,2020-10-13T18:57:31Z,-11.655446,166.985051,13.2,220,146,86,-11.655334,166.985025,13.2,0.012771668511419733,0.0,0.012771668511419733,214.5,220.7,8.590022881106375,3.3846153846153846
676,2020-10-13T18:57:32Z,-11.655557,166.98506,13.2,213,146,85,-11.655446,166.985051,13.2,0.012381508024001167,0.0,0.012381508024001167,214.0,220.6,8.602404389130376,3.276923076923077
677,2020-10-13T18:57:33Z,-11.655665,166.985039,13.4,214,146,86,-11.655557,166.98506,13.2,0.012224886614024395,-0.20000000000000107,0.20037327130315105,214.0,220.06666666666666,8.6146292757444,3.292307692307692
678,2020-10-13T18:57:34Z,-11.655765,166.984991,13.4,216,146,86,-11.655665,166.985039,13.4,0.012286910104189846,0.0,0.012286910104189846,214.2,219.6,8.626916185848591,3.3230769230769233
679,2020-10-13T18:57:35Z,-11.655855,166.984928,13.6,212,146,85,-11.655765,166.984991,13.4,0.012133517080490435,-0.1999999999999993,0.20036771755136173,213.5,219.23333333333332,8.639049702929082,3.2615384615384615
680,2020-10-13T18:57:36Z,-11.655943,166.984862,13.8,225,146,85,-11.655855,166.984928,13.6,0.012141259788629365,-0.20000000000000107,0.20036818656976316,214.3,219.2,8.651190962717711,3.4615384615384617
681,2020-10-13T18:57:37Z,-11.656039,166.984817,13.8,232,146,85,-11.655943,166.984862,13.8,0.011745876488920759,0.0,0.011745876488920759,216.3,219.36666666666667,8.662936839206631,3.5692307692307694
682,2020-10-13T18:57:38Z,-11.656142,166.984789,13.8,236,146,85,-11.656039,166.984817,13.8,0.011852059263161928,0.0,0.011852059263161928,219.0,219.46666666666667,8.674788898469794,3.6307692307692307
683,2020-10-13T18:57:39Z,-11.656249,166.984774,13.6,236,146,85,-11.656142,166.984789,13.8,0.012009488518453465,0.20000000000000107,0.20036024509486727,221.3,219.76666666666668,8.686798386988247,3.6307692307692307
684,2020-10-13T18:57:40Z,-11.656361,166.984765,13.6,229,146,86,-11.656249,166.984774,13.6,0.012492357043858518,0.0,0.012492357043858518,223.3,219.66666666666666,8.699290744032107,3.523076923076923
685,2020-10-13T18:57:41Z,-11.656473,166.984758,13.4,227,146,87,-11.656361,166.984765,13.6,0.012477158166964207,0.1999999999999993,0.20038882073589623,224.0,219.7,8.711767902199071,3.4923076923076923
686,2020-10-13T18:57:42Z,-11.656583,166.984749,13.4,222,146,88,-11.656473,166.984758,13.4,0.01227066475007576,0.0,0.01227066475007576,224.9,219.46666666666667,8.724038566949147,3.4153846153846152
687,2020-10-13T18:57:43Z,-11.656692,166.98473,13.2,219,146,86,-11.656583,166.984749,13.4,0.012295613407056231,0.20000000000000107,0.20037759882046746,225.4,219.43333333333334,8.736334180356204,3.3692307692307693
688,2020-10-13T18:57:44Z,-11.656797,166.984698,13.2,207,146,87,-11.656692,166.98473,13.2,0.012184462845337073,0.0,0.012184462845337073,224.5,219.0,8.74851864320154,3.1846153846153844
689,2020-10-13T18:57:45Z,-11.656893,166.984653,13.2,217,146,87,-11.656797,166.984698,13.2,0.011745870201994016,0.0,0.011745870201994016,225.0,218.9,8.760264513403534,3.3384615384615386
690,2020-10-13T18:57:46Z,-11.656992,166.984599,13.2,217,146,88,-11.656893,166.984653,13.2,0.012480603879467707,0.0,0.012480603879467707,224.2,218.83333333333334,8.772745117283002,3.3384615384615386
691,2020-10-13T18:57:47Z,-11.657079,166.984537,13.4,223,145,88,-11.656992,166.984599,13.2,0.011797199152893349,-0.20000000000000107,0.2003476326484879,223.3,218.96666666666667,8.784542316435894,3.4307692307692306
692,2020-10-13T18:57:48Z,-11.657163,166.984475,13.4,230,145,87,-11.657079,166.984537,13.4,0.011525231898623508,0.0,0.011525231898623508,222.7,219.43333333333334,8.796067548334518,3.5384615384615383
693,2020-10-13T18:57:49Z,-11.657247,166.984414,13.6,227,145,88,-11.657163,166.984475,13.4,0.011461772020989015,-0.1999999999999993,0.2003281613200222,221.8,219.8,8.807529320355506,3.4923076923076923
694,2020-10-13T18:57:50Z,-11.657328,166.98435,13.6,240,145,87,-11.657247,166.984414,13.6,0.011388554332291242,0.0,0.011388554332291242,222.9,220.36666666666667,8.818917874687797,3.6923076923076925
695,2020-10-13T18:57:51Z,-11.657402,166.984277,13.8,243,145,87,-11.657328,166.98435,13.6,0.011441443894781947,-0.20000000000000107,0.20032699927468056,224.5,221.0,8.830359318582579,3.7384615384615385
696,2020-10-13T18:57:52Z,-11.657461,166.984198,14.0,245,144,88,-11.657402,166.984277,13.8,0.010819225106956149,-0.1999999999999993,0.2002924252983989,226.8,221.9,8.841178543689535,3.769230769230769
697,2020-10-13T18:57:53Z,-11.657506,166.984109,14.2,248,144,87,-11.657461,166.984198,14.0,0.010907663556986077,-0.1999999999999993,0.20029722195844885,229.7,223.03333333333333,8.852086207246522,3.8153846153846156
698,2020-10-13T18:57:54Z,-11.657534,166.984003,14.4,259,144,88,-11.657506,166.984109,14.2,0.011956055885400902,-0.20000000000000107,0.20035704947002803,234.9,224.53333333333333,8.864042263131923,3.9846153846153847
699,2020-10-13T18:57:55Z,-11.657549,166.983904,14.6,259,144,88,-11.657534,166.984003,14.4,0.01090949890612434,-0.1999999999999993,0.20029732191515304,239.1,225.86666666666667,8.874951762038048,3.9846153846153847
700,2020-10-13T18:57:56Z,-11.657561,166.983807,14.8,244,144,86,-11.657549,166.983904,14.6,0.010647380442199681,-0.20000000000000107,0.20028321624709686,241.8,226.76666666666668,8.885599142480247,3.753846153846154
701,2020-10-13T18:57:57Z,-11.657571,166.983703,14.8,247,144,84,-11.657561,166.983807,14.8,0.011380202841936474,0.0,0.011380202841936474,244.2,227.93333333333334,8.896979345322183,3.8
702,2020-10-13T18:57:58Z,-11.657584,166.983602,15.0,247,144,86,-11.657571,166.983703,14.8,0.011093626143665238,-0.1999999999999993,0.20030743506174484,245.9,229.2,8.908072971465849,3.8
703,2020-10-13T18:57:59Z,-11.657611,166.983504,15.0,254,144,87,-11.657584,166.983602,15.0,0.01108658759910988,0.0,0.01108658759910988,248.6,230.56666666666666,8.919159559064958,3.9076923076923076
704,2020-10-13T18:58:00Z,-11.657658,166.983416,15.2,256,144,86,-11.657611,166.983504,15.0,0.010915719282891784,-0.1999999999999993,0.2002976608137564,250.2,232.13333333333333,8.93007527834785,3.9384615384615387
705,2020-10-13T18:58:01Z,-11.657721,166.983343,15.2,254,144,87,-11.657658,166.983416,15.2,0.010595915320639556,0.0,0.010595915320639556,251.3,233.26666666666668,8.94067119366849,3.9076923076923076
706,2020-10-13T18:58:02Z,-11.657787,166.983267,15.2,249,144,86,-11.657721,166.983343,15.2,0.011061627036439436,0.0,0.011061627036439436,251.7,234.46666666666667,8.95173282070493,3.830769230769231
707,2020-10-13T18:58:03Z,-11.657862,166.9832,15.2,237,144,88,-11.657787,166.983267,15.2,0.011080917715675048,0.0,0.011080917715675048,250.6,235.23333333333332,8.962813738420605,3.646153846153846
708,2020-10-13T18:58:04Z,-11.657944,166.983147,15.2,236,144,88,-11.657862,166.9832,15.2,0.01079125460901905,0.0,0.01079125460901905,248.3,235.9,8.973604993029625,3.6307692307692307
709,2020-10-13T18:58:05Z,-11.65804,166.983122,15.2,238,144,87,-11.657944,166.983147,15.2,0.011016441783065122,0.0,0.011016441783065122,246.2,236.76666666666668,8.98462143481269,3.6615384615384614
710,2020-10-13T18:58:06Z,-11.658142,166.983139,15.2,241,144,88,-11.65804,166.983122,15.2,0.011491999090252865,0.0,0.011491999090252865,245.9,237.3,8.996113433902943,3.707692307692308
711,2020-10-13T18:58:07Z,-11.658231,166.983192,15.2,244,144,89,-11.658142,166.983139,15.2,0.011456492919860624,0.0,0.011456492919860624,245.6,237.7,9.007569926822804,3.753846153846154
712,2020-10-13T18:58:08Z,-11.658307,166.983266,15.0,230,143,90,-11.658231,166.983192,15.2,0.011677280137682808,0.1999999999999993,0.20034060714546525,243.9,237.5,9.019247206960486,3.5384615384615383
713,2020-10-13T18:58:09Z,-11.658372,166.983352,15.0,231,143,90,-11.658307,166.983266,15.0,0.011830126459149744,0.0,0.011830126459149744,241.6,237.33333333333334,9.031077333419637,3.5538461538461537
714,2020-10-13T18:58:10Z,-11.658421,166.983448,14.8,221,142,89,-11.658372,166.983352,15.0,0.011789125871916857,0.1999999999999993,0.20034715742636233,238.1,237.06666666666666,9.042866459291554,3.4
715,2020-10-13T18:58:11Z,-11.658469,166.983547,14.8,230,142,89,-11.658421,166.983448,14.8,0.012030040940437895,0.0,0.012030040940437895,235.7,237.16666666666666,9.054896500231992,3.5384615384615383
716,2020-10-13T18:58:12Z,-11.658515,166.983646,14.8,238,142,88,-11.658469,166.983547,14.8,0.011933036020164465,0.0,0.011933036020164465,234.6,237.7,9.066829536252156,3.6615384615384614
717,2020-10-13T18:58:13Z,-11.658556,166.983746,14.6,220,142,91,-11.658515,166.983646,14.8,0.011805882013470869,0.20000000000000107,0.20034814411447993,232.9,237.73333333333332,9.078635418265627,3.3846153846153846
718,2020-10-13T18:58:14Z,-11.658598,166.983854,14.6,214,142,87,-11.658556,166.983746,14.6,0.012654610033604938,0.0,0.012654610033604938,230.7,237.96666666666667,9.091290028299232,3.292307692307692
719,2020-10-13T18:58:15Z,-11.65864,166.98396,14.4,232,142,91,-11.658598,166.983854,14.6,0.0124524405866018,0.1999999999999993,0.20038728322067387,230.1,238.46666666666667,9.103742468885834,3.5692307692307694
720,2020-10-13T18:58:16Z,-11.658678,166.984062,14.4,226,142,89,-11.65864,166.98396,14.4,0.011884426931474897,0.0,0.011884426931474897,228.6,238.76666666666668,9.115626895817309,3.476923076923077
721,2020-10-13T18:58:17Z,-11.658721,166.984171,14.4,240,142,92,-11.658678,166.984062,14.4,0.012797011272412664,0.0,0.012797011272412664,228.2,239.33333333333334,9.128423907089722,3.6923076923076925
722,2020-10-13T18:58:18Z,-11.658765,166.984279,14.2,232,141,89,-11.658721,166.984171,14.4,0.01273835378453224,0.20000000000000107,0.20040525356671748,228.4,239.4,9.141162260874255,3.5692307692307694
723,2020-10-13T18:58:19Z,-11.658808,166.984387,14.2,230,141,92,-11.658765,166.984279,14.2,0.012696059064670364,0.0,0.012696059064670364,228.3,239.5,9.153858319938925,3.5384615384615383
724,2020-10-13T18:58:20Z,-11.658851,166.984496,14.0,229,141,87,-11.658808,166.984387,14.2,0.012797006117619593,0.1999999999999993,0.2004089902314118,229.1,239.13333333333333,9.166655326056544,3.523076923076923
725,2020-10-13T18:58:21Z,-11.658895,166.984604,14.0,221,141,87,-11.658851,166.984496,14.0,0.012738348697941236,0.0,0.012738348697941236,228.2,238.4,9.179393674754484,3.4
